time ms,free,max,total
2505686,312564544,1065025536,1006108672
2506686,299426320,1065025536,1006108672
2507688,303050216,1065025536,1006108672
2508688,289917968,1065025536,1006108672
2509689,290634264,1065025536,1006108672
2510690,277482216,1065025536,1006108672
2511692,280191144,1065025536,1006108672
2512692,267304760,1065025536,1006108672
2513693,270343760,1065025536,1006108672
2514694,271983504,1065025536,1006108672
2515695,257050576,1065025536,1006108672
2516696,261391912,1065025536,1006108672
2517698,248652896,1065025536,1006108672
2518699,251801904,1065025536,1006108672
2519700,235919768,1065025536,1006108672
2520700,241455496,1065025536,1006108672
2521702,231203792,1065025536,1006108672
2522703,234434560,1065025536,1006108672
2523704,224329776,1065025536,1006108672
2524705,225571952,1065025536,1006108672
2525706,212654216,1065025536,1006108672
2526707,215918312,1065025536,1006108672
2527708,202927504,1065025536,1006108672
2528709,204363784,1065025536,1006108672
2529711,191036768,1065025536,1006108672
2530712,194494248,1065025536,1006108672
2531713,182275024,1065025536,1006108672
2532714,186701184,1065025536,1006108672
2533715,172402984,1065025536,1006108672
2534716,175836456,1065025536,1006108672
2535717,177001824,1065025536,1006108672
2536718,164360480,1065025536,1006108672
2537718,165971472,1065025536,1006108672
2538719,152985040,1065025536,1006108672
2539721,157009728,1065025536,1006108672
2540721,144426448,1065025536,1006108672
2541722,147314048,1065025536,1006108672
2542724,133321296,1065025536,1006108672
2543725,133708672,1065025536,1006108672
2544726,121241896,1065025536,1006108672
2545727,126273680,1065025536,1006108672
2546728,114510256,1065025536,1006108672
2547729,119816920,1065025536,1006108672
2548731,106827064,1065025536,1006108672
2549732,111405240,1065025536,1006108672
2550733,98166456,1065025536,1006108672
2551733,95277544,1065025536,1006108672
2552735,86979912,1065025536,1006108672
2553736,90741160,1065025536,1006108672
2554736,77750600,1065025536,1006108672
2555738,211100360,1065025536,1006108672
2556739,316243824,1065025536,1006108672
2557741,303298200,1065025536,1006108672
2558759,310859000,1065025536,1006108672
2559760,303160544,1065025536,1006108672
2560761,289757888,1065025536,1006108672
2561762,283815584,1065025536,1006108672
2562763,288315888,1065025536,1006108672
2563764,275384448,1065025536,1006108672
2564766,282643672,1065025536,1006108672
2565767,276815456,1065025536,1006108672
2566767,268428816,1065025536,1006108672
2567769,269597336,1065025536,1006108672
2568770,263394568,1065025536,1006108672
2569771,250943584,1065025536,1006108672
2570772,247036544,1065025536,1006108672
2571772,248030456,1065025536,1006108672
2572773,244505992,1065025536,1006108672
2573774,240444856,1065025536,1006108672
2574775,227954960,1065025536,1006108672
2575777,225768952,1065025536,1006108672
2576777,230172360,1065025536,1006108672
2577777,217852264,1065025536,1006108672
2578778,220552032,1065025536,1006108672
2579779,213231368,1065025536,1006108672
2580779,206434080,1065025536,1006108672
2581790,208692072,1065025536,1006108672
2582791,191102976,1065025536,1006108672
2583792,191676456,1065025536,1006108672
2584793,180683496,1065025536,1006108672
2585794,181770064,1065025536,1006108672
2586794,169267792,1065025536,1006108672
2587795,172012352,1065025536,1006108672
2588797,170348784,1065025536,1006108672
2589798,165238056,1065025536,1006108672
2590799,153101808,1065025536,1006108672
2591800,155868248,1065025536,1006108672
2592801,144006320,1065025536,1006108672
2593803,138177960,1065025536,1006108672
2594804,139335424,1065025536,1006108672
2595805,128295728,1065025536,1006108672
2596805,132039024,1065025536,1006108672
2597806,120676088,1065025536,1006108672
2598806,124250144,1065025536,1006108672
2599808,111073736,1065025536,1006108672
2600809,108283680,1065025536,1006108672
2601810,107157232,1065025536,1006108672
2604967,395395216,1065025536,1065025536
2605968,368260848,1065025536,1065025536
2606969,336270312,1065025536,1065025536
2607970,384509768,1065025536,1065025536
2608971,349890904,1065025536,1065025536
2609973,367803248,1065025536,1065025536
2610974,344012032,1065025536,1065025536
2611975,371773432,1065025536,1065025536
2612976,317635816,1065025536,1065025536
2613977,356970536,1065025536,1065025536
2614978,362613216,1065025536,1065025536
2616031,370831128,1065025536,1065025536
2617032,369221048,1065025536,1065025536
2618033,324798088,1065025536,1065025536
2619035,368120512,1065025536,1065025536
2620036,322358264,1065025536,1065025536
2621037,327652872,1065025536,1065025536
2622037,333026544,1065025536,1065025536
2623038,328012648,1065025536,1065025536
2624040,350746464,1065025536,1065025536
2625040,312270600,1065025536,1065025536
2626042,334504096,1065025536,1065025536
2627043,318785960,1065025536,1065025536
2628044,345020160,1065025536,1065025536
2629045,285000712,1065025536,1065025536
2630046,338644832,1065025536,1065025536
2631047,293379584,1065025536,1065025536
2632048,288363752,1065025536,1065025536
2633049,312740152,1065025536,1065025536
2634050,304431808,1065025536,1065025536
2635051,274289504,1065025536,1065025536
2636053,293427448,1065025536,1065025536
2637053,314429528,1065025536,1065025536
2638054,304305960,1065025536,1065025536
2639056,302843184,1065025536,1065025536
2640057,326362472,1065025536,1065025536
2641058,281044816,1065025536,1065025536
2642059,266905600,1065025536,1065025536
2643060,294010512,1065025536,1065025536
2644061,266068912,1065025536,1065025536
2645080,328812824,1065025536,1065025536
2646080,282695536,1065025536,1065025536
2647081,314593232,1065025536,1065025536
2648122,322358248,1065025536,1065025536
2649123,290391016,1065025536,1065025536
2650124,306690176,1065025536,1065025536
2651125,304492736,1065025536,1065025536
2652126,288442104,1065025536,1065025536
2653127,313133528,1065025536,1065025536
2654129,270003624,1065025536,1065025536
2655130,315608000,1065025536,1065025536
2656131,313211344,1065025536,1065025536
2657151,312490576,1065025536,1065025536
2658153,252966752,1065025536,1065025536
2659154,276718768,1065025536,1065025536
2660156,250471584,1065025536,1065025536
2661157,313580616,1065025536,1065025536
2662158,267308640,1065025536,1065025536
2663159,306574768,1065025536,1065025536
2664160,280169352,1065025536,1065025536
2665170,304681616,1065025536,1065025536
2666170,295553584,1065025536,1065025536
2667170,299797304,1065025536,1065025536
2668172,272494080,1065025536,1065025536
2669173,247145656,1065025536,1065025536
2670173,233748520,1065025536,1065025536
2671175,272174552,1065025536,1065025536
2672176,278869016,1065025536,1065025536
2673177,232871848,1065025536,1065025536
2674178,242737824,1065025536,1065025536
2675180,269848376,1065025536,1065025536
2676180,241916360,1065025536,1065025536
2677180,230870824,1065025536,1065025536
2678181,256646896,1065025536,1065025536
2679182,233399472,1065025536,1065025536
2680183,287996064,1065025536,1065025536
2681185,255381800,1065025536,1065025536
2682185,231294784,1065025536,1065025536
2683186,255966608,1065025536,1065025536
2684186,223045968,1065025536,1065025536
2685188,268075520,1065025536,1065025536
2686189,230690344,1065025536,1065025536
2687190,282016240,1065025536,1065025536
2688191,236557736,1065025536,1065025536
2689193,215668048,1065025536,1065025536
2690194,242801456,1065025536,1065025536
2691195,220877368,1065025536,1065025536
2692196,207538960,1065025536,1065025536
2693197,233554200,1065025536,1065025536
2694198,238361512,1065025536,1065025536
2695198,226804616,1065025536,1065025536
2696200,203089240,1065025536,1065025536
2697201,231593272,1065025536,1065025536
2698202,261744304,1065025536,1065025536
2699230,257952536,1065025536,1065025536
2700231,189893672,1065025536,1065025536
2701232,237533120,1065025536,1065025536
2702233,255375800,1065025536,1065025536
2703234,213395280,1065025536,1065025536
2704235,254120872,1065025536,1065025536
2705237,248211656,1065025536,1065025536
2706242,209921320,1065025536,1065025536
2707243,233879984,1065025536,1065025536
2708244,229965544,1065025536,1065025536
2709263,246636536,1065025536,1065025536
2710264,185910168,1065025536,1065025536
2711264,231753040,1065025536,1065025536
2712265,209084208,1065025536,1065025536
2713266,186361056,1065025536,1065025536
2714268,223027512,1065025536,1065025536
2715269,209611856,1065025536,1065025536
2716270,186282616,1065025536,1065025536
2717270,228411496,1065025536,1065025536
2718271,206814672,1065025536,1065025536
2719272,233164424,1065025536,1065025536
2720273,205190816,1065025536,1065025536
2721279,242301984,1065025536,1065025536
2722280,196590512,1065025536,1065025536
2723281,183966696,1065025536,1065025536
2724282,225123016,1065025536,1065025536
2725283,200431048,1065025536,1065025536
2726284,165944216,1065025536,1065025536
2727285,208884600,1065025536,1065025536
2728285,169795576,1065025536,1065025536
2729287,214360672,1065025536,1065025536
2730288,181101600,1065025536,1065025536
2731289,230135480,1065025536,1065025536
2732290,196667408,1065025536,1065025536
2733292,187792000,1065025536,1065025536
2734293,185520504,1065025536,1065025536
2735294,206241600,1065025536,1065025536
2736295,185256168,1065025536,1065025536
2737296,186426904,1065025536,1065025536
2738297,171968824,1065025536,1065025536
2739299,215122664,1065025536,1065025536
2740300,178700904,1065025536,1065025536
2741301,224281728,1065025536,1065025536
2742302,183872912,1065025536,1065025536
2743303,175615736,1065025536,1065025536
2744305,168757352,1065025536,1065025536
2745328,220852832,1065025536,1065025536
2746329,166994736,1065025536,1065025536
2747329,190766904,1065025536,1065025536
2748331,208208592,1065025536,1065025536
2749341,214394928,1065025536,1065025536
2750342,172414928,1065025536,1065025536
2751343,195467736,1065025536,1065025536
2752344,165278776,1065025536,1065025536
2753344,154107736,1065025536,1065025536
2754345,195182984,1065025536,1065025536
2755346,180763304,1065025536,1065025536
2756347,195965776,1065025536,1065025536
2757355,195073296,1065025536,1065025536
2758355,206974168,1065025536,1065025536
2759363,214042528,1065025536,1065025536
2760364,173089504,1065025536,1065025536
2761365,207298176,1065025536,1065025536
2762366,203556608,1065025536,1065025536
2763368,172286936,1065025536,1065025536
2764369,186665704,1065025536,1065025536
2765370,205360056,1065025536,1065025536
2766370,169366648,1065025536,1065025536
2767371,207340904,1065025536,1065025536
2768372,160797728,1065025536,1065025536
2769373,188419760,1065025536,1065025536
2770374,142859360,1065025536,1065025536
2771375,203154368,1065025536,1065025536
2772375,165714592,1065025536,1065025536
2773376,196009968,1065025536,1065025536
2774378,155719728,1065025536,1065025536
2775378,182981224,1065025536,1065025536
2776379,140467424,1065025536,1065025536
2777380,153948072,1065025536,1065025536
2778381,154994144,1065025536,1065025536
2779382,193815056,1065025536,1065025536
2780383,179865768,1065025536,1065025536
2781385,141987016,1065025536,1065025536
2782386,183687600,1065025536,1065025536
2783387,196325944,1065025536,1065025536
2784387,187839104,1065025536,1065025536
2785388,149849936,1065025536,1065025536
2786389,141516032,1065025536,1065025536
2787391,196617592,1065025536,1065025536
2788392,174062304,1065025536,1065025536
2789393,191107008,1065025536,1065025536
2790394,189266216,1065025536,1065025536
2791395,193555312,1065025536,1065025536
2792396,192308400,1065025536,1065025536
2793397,134083512,1065025536,1065025536
2794398,130966736,1065025536,1065025536
2795400,158652912,1065025536,1065025536
2796401,122687208,1065025536,1065025536
2797402,166516232,1065025536,1065025536
2798403,170667992,1065025536,1065025536
2799404,157031680,1065025536,1065025536
2800404,170535608,1065025536,1065025536
2801405,145750400,1065025536,1065025536
2802406,146962768,1065025536,1065025536
2803408,164644520,1065025536,1065025536
2804411,189809344,1065025536,1065025536
2805412,191245216,1065025536,1065025536
2806413,137077624,1065025536,1065025536
2807420,190091600,1065025536,1065025536
2808421,127625424,1065025536,1065025536
2809423,155360704,1065025536,1065025536
2810424,146570168,1065025536,1065025536
2811425,172987776,1065025536,1065025536
2812426,131794968,1065025536,1065025536
2813427,180593200,1065025536,1065025536
2814428,139923448,1065025536,1065025536
2815429,139779160,1065025536,1065025536
2816430,137478360,1065025536,1065025536
2817431,164355592,1065025536,1065025536
2818436,188099832,1065025536,1065025536
2819437,138757408,1065025536,1065025536
2820437,186996848,1065025536,1065025536
2821438,134813800,1065025536,1065025536
2822439,187436568,1065025536,1065025536
2823441,168976832,1065025536,1065025536
2824442,181965120,1065025536,1065025536
2825443,167791568,1065025536,1065025536
2826444,133226688,1065025536,1065025536
2827445,129902144,1065025536,1065025536
2828446,164150872,1065025536,1065025536
2829447,143670256,1065025536,1065025536
2830448,137550040,1065025536,1065025536
2831453,186453096,1065025536,1065025536
2832454,128738376,1065025536,1065025536
2833455,184990584,1065025536,1065025536
2834457,156007344,1065025536,1065025536
2835458,185928024,1065025536,1065025536
2836459,172414160,1065025536,1065025536
2837460,138437024,1065025536,1065025536
2838461,143885872,1065025536,1065025536
2839462,131361696,1065025536,1065025536
2840463,124771776,1065025536,1065025536
2841464,150352752,1065025536,1065025536
2842465,148880936,1065025536,1065025536
2843467,139848584,1065025536,1065025536
2845810,365633096,1065025536,1065025536
